ISO3;Year;Drought;Extreme Temperature;Flood;Landslide;Storm;Wildfire;TOTAL
TZA;1988;1;;1;;;;2
TZA;1989;;;1;;;;1
TZA;1990;1;;2;;;;3
TZA;1991;;;;;;;
TZA;1992;;;;;;;
TZA;1993;;;2;;;;2
TZA;1994;;;1;;1;;2
TZA;1995;;;2;;;;2
TZA;1996;1;;;;;;1
TZA;1997;;;2;;;1;3
TZA;1998;;;2;;;;2
TZA;1999;;;;;;;
TZA;2000;;;1;;;;1
TZA;2001;;;1;1;;;2
TZA;2002;;;1;;;;1
TZA;2003;1;;1;;;;2
TZA;2004;1;;;;;;1
TZA;2005;;;1;;;;1
TZA;2006;1;;2;;;;3
TZA;2007;;;;;;;
TZA;2008;;;2;;2;;4
TZA;2009;;;2;;1;;3
TZA;2010;;;;;;;
TZA;2011;1;;3;;;;4
TZA;2012;;;1;;;;1
TZA;2013;;;;;;;
TZA;2014;;;2;;;;2
TZA;2015;;;1;;1;;2
TZA;2016;;;3;;;;3
TZA;2017;;;1;;;;1
TZA;2018;;;1;;;;1
TZA;2019;;;4;;1;;5
TZA;2020;;;4;;;;4
TZA;2021;1;;1;;1;;3
TZA;2022;;;1;;;;1
UGA;1980;;;;;;;
UGA;1981;;;;;;;
UGA;1982;;;;;;;
UGA;1983;;;;;;;
UGA;1984;;;;;;;
UGA;1985;;;;;;;
UGA;1986;;;;;;;
UGA;1987;1;;;;;;1
UGA;1988;;;;;;;
UGA;1989;;;;;;;
UGA;1990;;;;;;;
UGA;1991;;;;;;;
UGA;1992;;;;;;;
UGA;1993;;;;;;;
UGA;1994;;;;;;;
UGA;1995;;;;;;;
UGA;1996;;;;;;;
UGA;1997;;;1;1;;;2
UGA;1998;1;;1;;;;2
UGA;1999;1;;;;;;1
UGA;2000;;;;;2;;2
UGA;2001;;;2;1;;;3
UGA;2002;1;;2;;1;;4
UGA;2003;;;2;;;;2
UGA;2004;;;2;;;;2
UGA;2005;1;;;;;;1
UGA;2006;;;2;;;;2
UGA;2007;;;2;;;;2
UGA;2008;1;;1;;;;2
UGA;2009;;;;;;;
UGA;2010;1;;;1;;;2
UGA;2011;;;1;;1;;2
UGA;2012;;;1;1;;;2
UGA;2013;;;1;;;;1
UGA;2014;;;;;;;
UGA;2015;;;;;;;
UGA;2016;;;1;1;;;2
UGA;2017;;;1;;;;1
UGA;2018;;;;1;;;1
UGA;2019;;;5;3;;;8
UGA;2020;;;5;;1;;6
UGA;2021;;;3;;;;3
UGA;2022;1;;3;1;;;5
UKR;1980;;;;;;;
UKR;1981;;;;;;;
UKR;1982;;;;;;;
UKR;1983;;;;;;;
UKR;1984;;;;;;;
UKR;1985;;;;;;;
UKR;1986;;;;;;;
UKR;1987;;;;;;;
UKR;1988;;;;;;;
UKR;1989;;;;;;;
UKR;1990;;;;;;;
UKR;1991;;;;;;;
UKR;1992;;;;;1;;1
UKR;1993;;;2;;;;2
UKR;1994;;;;;;;
UKR;1995;;;1;;;;1
UKR;1996;;;1;;;;1
UKR;1997;;;1;;1;;2
UKR;1998;;;1;;;;1
UKR;1999;;;;;;;
UKR;2000;;1;;;3;;4
UKR;2001;;;1;;;;1
UKR;2002;;;;;;;
UKR;2003;;;1;;;;1
UKR;2004;;;;;;;
UKR;2005;;1;1;;;;2
UKR;2006;;;2;;;;2
UKR;2007;;;;;2;;2
UKR;2008;;1;1;;;;2
UKR;2009;;1;;;;;1
UKR;2010;;;1;;;;1
UKR;2011;;;;;;;
UKR;2012;1;2;;;;;3
UKR;2013;;;1;;;;1
UKR;2014;;;;;;;
UKR;2015;;;;;;;
UKR;2016;;1;1;;;;2
UKR;2017;;1;;;;;1
UKR;2018;;;;;1;;1
UKR;2019;;;;;;;
UKR;2020;;;1;;;2;3
UKR;2021;;;;;1;;1
UKR;2022;;;;;;;
URY;1980;;;;;;;
URY;1981;;;;;;;
URY;1982;;;;;;;
URY;1983;;;;;;;
URY;1984;;;;;;;
URY;1985;;;;;;;
URY;1986;;;1;;;;1
URY;1987;;;;;;;
URY;1988;;;;;;;
URY;1989;;;;;;;
URY;1990;;;;;;;
URY;1991;;;1;;;;1
URY;1992;;;1;;;;1
URY;1993;;;;;1;;1
URY;1994;;;;;;;
URY;1995;;;;;;;
URY;1996;;;;;;;
URY;1997;;;;;1;;1
URY;1998;;;1;;;;1
URY;1999;1;;;;1;;2
URY;2000;;1;1;;1;;3
URY;2001;;;1;;;;1
URY;2002;;;1;;1;;2
URY;2003;;;1;;;;1
URY;2004;;1;;;;;1
URY;2005;;;;;1;;1
URY;2006;;;;;;;
URY;2007;;1;2;;;;3
URY;2008;;;;;;;
URY;2009;;;1;;;;1
URY;2010;;1;;;;;1
URY;2011;;;;;;;
URY;2012;;;;;;;
URY;2013;;;;;;;
URY;2014;;;;;;;
URY;2015;;;3;;;;3
URY;2016;;;1;;;;1
URY;2017;;;1;;;;1
URY;2018;1;;;;;;1
URY;2019;;;3;;;;3
URY;2020;;;1;;1;;2
URY;2021;;;;;;;
URY;2022;;;1;;;;1
USA;1980;;1;3;;3;;7
USA;1981;;;1;;3;;4
USA;1982;;;2;;11;;13
USA;1983;;1;2;;6;;9
USA;1984;;;3;;11;;14
USA;1985;;;5;;10;;15
USA;1986;;1;3;;2;;6
USA;1987;;1;;;8;;9
USA;1988;1;;3;;18;;22
USA;1989;;1;;;16;;17
USA;1990;;2;4;;15;;21
USA;1991;2;;14;;17;2;35
USA;1992;;;;;27;2;29
USA;1993;;1;6;;20;1;28
USA;1994;;;1;1;9;3;14
USA;1995;;2;5;;10;;17
USA;1996;;;4;;9;1;14
USA;1997;;;8;;23;2;33
USA;1998;;1;7;;20;4;32
USA;1999;1;1;1;;16;3;22
USA;2000;2;1;8;;12;7;30
USA;2001;;1;5;;17;3;26
USA;2002;1;1;4;;15;8;29
USA;2003;;;4;1;14;3;22
USA;2004;;1;4;;12;3;20
USA;2005;;1;6;;8;1;16
USA;2006;;2;11;;12;3;28
USA;2007;1;;6;;13;3;23
USA;2008;;1;4;;14;2;21
USA;2009;;1;4;;10;2;17
USA;2010;;;3;;12;;15
USA;2011;1;1;4;;14;3;23
USA;2012;2;1;1;;19;2;25
USA;2013;;1;7;;15;5;28
USA;2014;1;1;2;1;13;1;19
USA;2015;1;;5;;19;4;29
USA;2016;;;6;;16;4;26
USA;2017;1;;3;;17;3;24
USA;2018;1;;3;1;11;3;19
USA;2019;;;4;;14;2;20
USA;2020;1;;2;;19;1;23
USA;2021;1;1;12;;23;6;43
USA;2022;1;;3;;17;4;25
UZB;1980;;;;;;;
UZB;1981;;;;;;;
UZB;1982;;;;;;;
UZB;1983;;;;;;;
UZB;1984;;;;;;;
UZB;1985;;;;;;;
UZB;1986;;;;;;;
UZB;1987;;;;;;;
UZB;1988;;;;;;;
UZB;1989;;;;;;;
UZB;1990;;;;;;;
UZB;1991;;;;;;;
UZB;1992;;;;;;;
UZB;1993;;;;;;;
UZB;1994;;;;;;;
UZB;1995;;;;;;;
UZB;1996;;;;;;;
UZB;1997;;;;;;;
UZB;1998;;;;;;;
UZB;1999;;;;1;;;1
UZB;2000;1;;;;;;1
UZB;2001;;;;;;;
UZB;2002;;;;;;;
UZB;2003;;;;;;;
UZB;2004;;;;;;;
UZB;2005;;;1;;;;1
UZB;2006;;;;;;;
UZB;2007;;;;;;;
UZB;2008;;;;;;;
UZB;2009;;;;;;;
UZB;2010;;;;;;;
UZB;2011;;;;;;;
UZB;2012;;;;;;;
UZB;2013;;;;;;;
UZB;2014;;;;;;;
UZB;2015;;;;;;;
UZB;2016;;;;;;;
UZB;2017;;;;;;;
UZB;2018;;;;;;;
UZB;2019;;;;;;;
UZB;2020;;;1;;;;1
UZB;2021;;;;1;;;1
UZB;2022;;;1;;;;1
VCT;1980;;;;;1;;1
VCT;1981;;;;;;;
VCT;1982;;;;;;;
VCT;1983;;;;;;;
VCT;1984;;;;;;;
VCT;1985;;;;;;;
VCT;1986;;;1;;;;1
VCT;1987;;;1;;1;;2
VCT;1988;;;;;;;
VCT;1989;;;;;;;
VCT;1990;;;;;;;
VCT;1991;;;;;;;
VCT;1992;;;1;;;;1
VCT;1993;;;;;;;
VCT;1994;;;;;;;
VCT;1995;;;;;;;
VCT;1996;;;;;;;
VCT;1997;;;;;;;
VCT;1998;;;;;;;
VCT;1999;;;;;1;;1
VCT;2000;;;;;;;
VCT;2001;;;;;;;
VCT;2002;;;;;1;;1
VCT;2003;;;;;;;
VCT;2004;;;;;1;;1
VCT;2005;;;;;1;;1
VCT;2006;;;;;;;
VCT;2007;;;;;;;
VCT;2008;;;;;;;
VCT;2009;;;;;;;
VCT;2010;1;;;;1;;2
VCT;2011;;;1;;;;1
VCT;2012;;;;;;;
VCT;2013;;;1;;;;1
VCT;2014;;;;;;;
VCT;2015;;;;;;;
VCT;2016;;;1;;1;;2
VCT;2017;;;;;;;
VCT;2018;;;;;;;
VCT;2019;;;;;;;
VCT;2020;;;;;;;
VCT;2021;;;;;1;;1
VCT;2022;;;;;;;
VEN;1980;;;;;;;
VEN;1981;;;;1;;;1
VEN;1982;;;;;;;
VEN;1983;;;;;;;
VEN;1984;;;;;;;
VEN;1985;;;1;;;;1
VEN;1986;;;;;;;
VEN;1987;;;1;1;;;2
VEN;1988;;;2;;1;;3
VEN;1989;;;;;;;
VEN;1990;;;;;;;
VEN;1991;;;;;;;
VEN;1992;;;;;;;
VEN;1993;;;;;1;;1
VEN;1994;;;1;1;;;2
VEN;1995;;;;;;;
VEN;1996;;;2;;;;2
VEN;1997;;;1;;;;1
VEN;1998;;;;;;;
VEN;1999;;;3;;;;3
VEN;2000;;;2;;;;2
VEN;2001;;;;;;;
VEN;2002;;;1;;;;1
VEN;2003;;;2;;;;2
VEN;2004;;;1;;1;;2
VEN;2005;;;4;;;;4
VEN;2006;;;1;;;;1
VEN;2007;;;;;;;
VEN;2008;;;1;;;;1
VEN;2009;1;;;;;;1
VEN;2010;;;1;;1;;2
VEN;2011;;;3;;;;3
VEN;2012;;;1;;;;1
VEN;2013;;;;;;;
VEN;2014;;;;;;;
VEN;2015;;;1;;;;1
VEN;2016;;;1;;;;1
VEN;2017;;;;;;;
VEN;2018;;;2;;;;2
VEN;2019;;;1;;;;1
VEN;2020;;;1;;;;1
VEN;2021;;;2;;;;2
VEN;2022;;;5;2;1;;8
VGB;1980;;;;;;;
VGB;1981;;;;;;;
VGB;1982;;;;;;;
VGB;1983;;;;;;;
VGB;1984;;;;;;;
VGB;1985;;;;;;;
VGB;1986;;;;;;;
VGB;1987;;;;;;;
VGB;1988;;;;;;;
VGB;1989;;;;;;;
VGB;1990;;;;;;;
VGB;1991;;;;;;;
VGB;1992;;;;;;;
VGB;1993;;;;;;;
VGB;1994;;;;;;;
VGB;1995;;;;;;;
VGB;1996;;;;;1;;1
VGB;1997;;;;;;;
VGB;1998;;;;;;;
VGB;1999;;;;;;;
VGB;2000;;;;;;;
VGB;2001;;;;;;;
VGB;2002;;;;;;;
VGB;2003;;;;;;;
VGB;2004;;;;;;;
VGB;2005;;;;;;;
VGB;2006;;;;;;;
VGB;2007;;;;;;;
VGB;2008;;;;;;;
VGB;2009;;;;;;;
VGB;2010;;;;;;;
VGB;2011;;;;;;;
VGB;2012;;;;;;;
VGB;2013;;;;;;;
VGB;2014;;;;;;;
VGB;2015;;;;;;;
VGB;2016;;;;;;;
VGB;2017;;;;;2;;2
VGB;2018;;;;;;;
VGB;2019;;;;;;;
VGB;2020;;;;;;;
VGB;2021;;;;;;;
VGB;2022;;;;;;;
VIR;1980;;;;;;;
VIR;1981;;;;;;;
VIR;1982;;;;;;;
VIR;1983;;;;;;;
VIR;1984;;;;;;;
VIR;1985;;;;;;;
VIR;1986;;;;;;;
VIR;1987;;;;;;;
VIR;1988;;;;;;;
VIR;1989;;;;;1;;1
VIR;1990;;;;;;;
VIR;1991;;;;;;;
VIR;1992;;;;;;;
VIR;1993;;;;;;;
VIR;1994;;;;;;;
VIR;1995;;;;;2;;2
VIR;1996;;;;;;;
VIR;1997;;;;;;;
VIR;1998;;;;;1;;1
VIR;1999;;;;;1;;1
VIR;2000;;;;;;;
VIR;2001;;;;;;;
VIR;2002;;;;;;;
VIR;2003;;;;;;;
VIR;2004;;;;;1;;1
VIR;2005;;;;;;;
VIR;2006;;;;;;;
VIR;2007;;;;;;;
VIR;2008;;;;;;;
VIR;2009;;;;;;;
VIR;2010;;;;;;;
VIR;2011;;;;;;;
VIR;2012;;;;;;;
VIR;2013;;;;;;;
VIR;2014;;;;;;;
VIR;2015;;;;;;;
VIR;2016;;;;;;;
VIR;2017;;;;;2;;2
VIR;2018;;;;;;;
VIR;2019;;;;;;;
VIR;2020;;;;;;;
VIR;2021;;;;;;;
VIR;2022;;;;;;;
VNM;1980;;;1;;2;;3
VNM;1981;;;;;;;
VNM;1982;;;;;1;;1
VNM;1983;;;;;3;;3
VNM;1984;;;1;;2;;3
VNM;1985;;;1;;1;;2
VNM;1986;;;1;;1;;2
VNM;1987;1;;;;2;;3
VNM;1988;;;;;2;;2
VNM;1989;;;;;3;;3
VNM;1990;;;1;;3;;4
VNM;1991;;;3;;4;;7
VNM;1992;;;2;1;2;;5
VNM;1993;;;1;;3;;4
VNM;1994;;;1;1;1;;3
VNM;1995;;;1;;1;;2
VNM;1996;;;2;;4;;6
VNM;1997;1;;;;3;;4
VNM;1998;;;1;;3;;4
VNM;1999;1;;3;;1;;5
VNM;2000;;;2;2;7;;11
VNM;2001;;;4;;3;;7
VNM;2002;1;;3;;1;1;6
VNM;2003;;;3;;1;;4
VNM;2004;;;3;1;2;;6
VNM;2005;1;;5;;4;;10
VNM;2006;;;5;;6;;11
VNM;2007;;;5;;1;;6
VNM;2008;;;5;;5;;10
VNM;2009;;;2;1;3;;6
VNM;2010;;;4;;3;;7
VNM;2011;;;3;;2;;5
VNM;2012;;;1;;3;;4
VNM;2013;;;6;;4;;10
VNM;2014;;;;;3;;3
VNM;2015;1;;2;;2;;5
VNM;2016;;;4;;4;;8
VNM;2017;;;5;;4;;9
VNM;2018;;;3;;4;;7
VNM;2019;1;;5;;2;;8
VNM;2020;;;1;;10;;11
VNM;2021;;;3;;5;;8
VNM;2022;;;5;;3;;8
VUT;1980;;;;;;;
VUT;1981;;;;;2;;2
VUT;1982;;;;;;;
VUT;1983;;;;;;;
VUT;1984;;;;;;;
VUT;1985;;;;;1;;1
VUT;1986;;;;;;;
VUT;1987;;;;;1;;1
VUT;1988;;;;1;2;;3
VUT;1989;;;;;;;
VUT;1990;;;;;;;
VUT;1991;;;;;;;
VUT;1992;;;;;2;;2
VUT;1993;;;;;1;;1
VUT;1994;;;;;;;
VUT;1995;;;;;;;
VUT;1996;;;;;;;
VUT;1997;;;;;;;
VUT;1998;;;;;1;;1
VUT;1999;;;;;1;;1
VUT;2000;;;;;;;
VUT;2001;;;;;2;;2
VUT;2002;;;1;;;;1
VUT;2003;;;;;;;
VUT;2004;;;;;1;;1
VUT;2005;;;;;;;
VUT;2006;;;;;;;
VUT;2007;;;;;;;
VUT;2008;;;;;;;
VUT;2009;;;1;;;;1
VUT;2010;;;;;;;
VUT;2011;;;;;2;;2
VUT;2012;;;;;;;
VUT;2013;;;;;;;
VUT;2014;;;;;1;;1
VUT;2015;;;;;1;;1
VUT;2016;;;;;;;
VUT;2017;;;;;1;;1
VUT;2018;;;;;;;
VUT;2019;;;;;;;
VUT;2020;;;;;1;;1
VUT;2021;;;;;;;
VUT;2022;;;;;;;
WLF;1980;;;;;;;
WLF;1981;;;;;;;
WLF;1982;;;;;;;
WLF;1983;;;;;;;
WLF;1984;;;;;;;
WLF;1985;;;;;;;
WLF;1986;;;;;1;;1
WLF;1987;;;;;;;
WLF;1988;;;;;;;
WLF;1989;;;;;;;
WLF;1990;;;;;;;
WLF;1991;;;;;;;
WLF;1992;;;;;;;
WLF;1993;;;;;;;
WLF;1994;;;;;;;
WLF;1995;;;;;;;
WLF;1996;;;;;;;
WLF;1997;;;;;;;
WLF;1998;;;;;;;
WLF;1999;;;;;;;
WLF;2000;;;;;;;
WLF;2001;;;;;;;
WLF;2002;;;;;;;
WLF;2003;;;;;;;
WLF;2004;;;;;;;
WLF;2005;;;;;;;
WLF;2006;;;;;;;
WLF;2007;;;;;;;
WLF;2008;;;;;;;
WLF;2009;;;;;;;
WLF;2010;;;;;;;
WLF;2011;;;;;;;
WLF;2012;;;;;1;;1
WLF;2013;;;;;;;
WLF;2014;;;;;;;
WLF;2015;;;;;;;
WLF;2016;;;;;;;
WLF;2017;;;;;;;
WLF;2018;;;;;;;
WLF;2019;;;;;;;
WLF;2020;;;;;;;
WLF;2021;;;;;;;
WLF;2022;;;;;;;
WSM;1980;;;;;;;
WSM;1981;;;;;;;
WSM;1982;;;;;;;
WSM;1983;;;;;1;1;2
WSM;1984;;;;;;;
WSM;1985;;;;;;;
WSM;1986;;;;;;;
WSM;1987;;;;;;;
WSM;1988;;;;;;;
WSM;1989;;;;;1;;1
WSM;1990;;;;;1;;1
WSM;1991;;;;;1;;1
WSM;1992;;;;;;;
WSM;1993;;;;;;;
WSM;1994;;;;;;;
WSM;1995;;;;;;;
WSM;1996;;;;;;;
WSM;1997;;;;;;;
WSM;1998;;;;;;;
WSM;1999;;;;;;;
WSM;2000;;;;;;;
WSM;2001;;;1;;;;1
WSM;2002;;;;;;;
WSM;2003;;;;;;;
WSM;2004;;;;;1;;1
WSM;2005;;;;;1;;1
WSM;2006;;;;;;;
WSM;2007;;;;;;;
WSM;2008;;;;;;;
WSM;2009;;;;;;;
WSM;2010;;;;;;;
WSM;2011;;;;;;;
WSM;2012;;;;;1;;1
WSM;2013;;;;;;;
WSM;2014;;;;;;;
WSM;2015;1;;;;;;1
WSM;2016;;;;;;;
WSM;2017;;;;;;;
WSM;2018;;;;;1;;1
WSM;2019;;;;;;;
WSM;2020;;;;;;;
WSM;2021;;;;;;;
WSM;2022;;;;;;;
YEM;1980;;;;;;;
YEM;1981;;;;;;;
YEM;1982;;;;;;;
YEM;1983;;;;;;;
YEM;1984;;;;;;;
YEM;1985;;;;;;;
YEM;1986;;;;;;;
YEM;1987;;;;;;;
YEM;1988;;;;;;;
YEM;1989;;;;;;;
YEM;1990;;;;;;;
YEM;1991;;;1;;;;1
YEM;1992;;;;;;;
YEM;1993;;;1;;;;1
YEM;1994;;;;;;;
YEM;1995;;;;;;;
YEM;1996;;;2;;;;2
YEM;1997;;;;;;;
YEM;1998;;;2;;;;2
YEM;1999;;;1;;;;1
YEM;2000;;;;;;;
YEM;2001;;;1;;2;;3
YEM;2002;;;4;;;;4
YEM;2003;;;1;;;;1
YEM;2004;;;;;;;
YEM;2005;;;2;1;;;3
YEM;2006;;;2;;;;2
YEM;2007;;;3;;;;3
YEM;2008;;;1;;;;1
YEM;2009;;;;1;;;1
YEM;2010;;;2;;;;2
YEM;2011;;;;;;;
YEM;2012;;;;;;;
YEM;2013;;;1;;;;1
YEM;2014;;;;;;;
YEM;2015;;;;;2;;2
YEM;2016;;;1;1;;;2
YEM;2017;;;1;;;;1
YEM;2018;;;;;2;;2
YEM;2019;;;3;;;;3
YEM;2020;;;5;;;;5
YEM;2021;;;2;;;;2
YEM;2022;;;3;;;;3
ZAF;1980;1;;;;;;1
ZAF;1981;1;;1;;;;2
ZAF;1982;;;;;;;
ZAF;1983;;;;;1;;1
ZAF;1984;;;;;2;;2
ZAF;1985;;;;;;;
ZAF;1986;1;;;;;;1
ZAF;1987;;;1;;;;1
ZAF;1988;1;;1;;;;2
ZAF;1989;;;;;;;
ZAF;1990;1;;;;1;;2
ZAF;1991;;;;;;1;1
ZAF;1992;;;;;;;
ZAF;1993;;;1;;1;;2
ZAF;1994;;;1;;1;;2
ZAF;1995;1;;1;;;;2
ZAF;1996;;1;2;1;;;4
ZAF;1997;;;1;;;;1
ZAF;1998;;;;;1;1;2
ZAF;1999;;;2;;2;1;5
ZAF;2000;;;3;;1;1;5
ZAF;2001;;;2;;2;2;6
ZAF;2002;;;1;;4;1;6
ZAF;2003;;;1;;1;;2
ZAF;2004;1;;1;;;;2
ZAF;2005;;;;;;;
ZAF;2006;;;2;;;;2
ZAF;2007;;1;1;;;1;3
ZAF;2008;;;1;;1;1;3
ZAF;2009;;;2;;2;;4
ZAF;2010;;;;;1;;1
ZAF;2011;;;1;;2;;3
ZAF;2012;;;1;;1;;2
ZAF;2013;;;;;1;;1
ZAF;2014;;;1;;;;1
ZAF;2015;1;;;;;;1
ZAF;2016;;1;2;;;;3
ZAF;2017;1;;1;;2;1;5
ZAF;2018;;;;;;;
ZAF;2019;1;;4;;1;;6
ZAF;2020;;;1;;1;;2
ZAF;2021;1;;1;;2;;4
ZAF;2022;;;8;;;;8
ZMB;1980;;;;;;;
ZMB;1981;1;;;;;;1
ZMB;1982;;;;;;;
ZMB;1983;1;;;;;;1
ZMB;1984;;;;;;;
ZMB;1985;;;;;;;
ZMB;1986;;;;;;;
ZMB;1987;;;;;;;
ZMB;1988;;;;;;;
ZMB;1989;;;1;;;;1
ZMB;1990;1;;;;;;1
ZMB;1991;;;;;;;
ZMB;1992;;;;;;;
ZMB;1993;;;;;;;
ZMB;1994;;;;;;;
ZMB;1995;1;;;;;;1
ZMB;1996;;;;;;;
ZMB;1997;;;;;;;
ZMB;1998;;;1;;;;1
ZMB;1999;;;;;;;
ZMB;2000;;;1;;;;1
ZMB;2001;;;1;;;;1
ZMB;2002;;;;;;;
ZMB;2003;;;2;;;;2
ZMB;2004;;;1;;;;1
ZMB;2005;1;;1;;;;2
ZMB;2006;;;;;;;
ZMB;2007;;;3;;;;3
ZMB;2008;;;1;;;;1
ZMB;2009;;;1;;;;1
ZMB;2010;;;1;1;;;2
ZMB;2011;;;1;;;;1
ZMB;2012;;;;;;;
ZMB;2013;;;1;;;;1
ZMB;2014;;;1;;;;1
ZMB;2015;;;;;;;
ZMB;2016;;;;;;;
ZMB;2017;;;;;;;
ZMB;2018;;;;;;;
ZMB;2019;1;;1;;;;2
ZMB;2020;;;3;;;;3
ZMB;2021;1;;;;;;1
ZMB;2022;;;1;;;;1
ZWE;1980;;;;;;;
ZWE;1981;1;;;;;;1
ZWE;1982;;;;;;;
ZWE;1983;;;;;;;
ZWE;1984;;;;;;;
ZWE;1985;;;;;;;
ZWE;1986;;;;;;;
ZWE;1987;;;;;;;
ZWE;1988;;;;;;;
ZWE;1989;;;;;;;
ZWE;1990;1;;;;;;1
ZWE;1991;;;;;;;
ZWE;1992;;;;;;;
ZWE;1993;;;;;;;
ZWE;1994;;;;;;;
ZWE;1995;;;;;;;
ZWE;1996;;;;;;;
ZWE;1997;;;;;;;
ZWE;1998;1;;1;;;;2
ZWE;1999;;;;;;;
ZWE;2000;;;1;;;;1
ZWE;2001;1;;1;;;;2
ZWE;2002;;;;;;;
ZWE;2003;;;1;;1;;2
ZWE;2004;;;;;;;
ZWE;2005;;;;;;;
ZWE;2006;;;;;;;
ZWE;2007;1;;2;;1;;4
ZWE;2008;;;;;;;
ZWE;2009;;;;;;;
ZWE;2010;1;;1;;;;2
ZWE;2011;;;1;;;;1
ZWE;2012;;;;;;;
ZWE;2013;1;;1;;;;2
ZWE;2014;;;2;;;;2
ZWE;2015;;;;;1;;1
ZWE;2016;;;;;1;;1
ZWE;2017;1;;;;1;;2
ZWE;2018;;;;;;;
ZWE;2019;;;1;;1;;2
ZWE;2020;;;;;;;
ZWE;2021;1;;;;1;;2
ZWE;2022;;;1;;1;;2
