ISO3;Type;ForestArea;ForestExtent;LandArea;ShareForest;CarbonStocksForests;ICarbonStocksForests
G20    ;2008;2811011.162;99.156;7827877.116;35.91;174826.703;101.731
G20    ;2009;2810369.073;99.134;7827977.096;35.902;175013.215;101.839
G20    ;2010;2809726.983;99.111;7828120.236;35.893;175199.726;101.948
G20    ;2011;2810427.743;99.136;7828109.816;35.902;175742.212;102.264
G20    ;2012;2811128.503;99.16;7828136.786;35.911;176284.698;102.579
G20    ;2013;2811829.263;99.185;7828287.436;35.919;176827.184;102.895
G20    ;2014;2812530.023;99.21;7828362.576;35.927;177369.67;103.211
G20    ;2015;2813230.783;99.234;7828301.73;35.937;177912.156;103.526
G20    ;2016;2815147.107;99.302;7829317.27;35.956;178499.351;103.868
G20    ;2017;2813868.158;99.257;7829247.215;35.94;178766.995;104.024
G20    ;2018;2814384.65;99.275;7829251.558;35.947;179157.622;104.251
G20    ;2019;2814698.67;99.286;7829247.959;35.951;179415.562;104.401
G20    ;2020;2815086.69;99.3;7829248.817;35.956;179693.171;104.563
G7     ;1992;819813.577;100;2256798.27;36.326;43728.009;100
G7     ;1993;825080.025;100.642;2269333.27;36.358;44301.295;101.311
G7     ;1994;825813.212;100.732;2269337.27;36.39;44531.411;101.837
G7     ;1995;826546.4;100.821;2269334.27;36.422;44761.527;102.364
G7     ;1996;827279.588;100.911;2269333.27;36.455;44991.643;102.89
G7     ;1997;828012.776;101;2269324.27;36.487;45221.759;103.416
G7     ;1998;828745.964;101.09;2269320.27;36.52;45451.876;103.942
G7     ;1999;829479.152;101.179;2269317.27;36.552;45681.991;104.468
G7     ;2000;830966.34;101.36;2273005.816;36.558;45978.75;105.147
G7     ;2001;831937.758;101.479;2272952.816;36.602;46157.315;105.555
G7     ;2002;832909.176;101.597;2272833.816;36.646;46335.88;105.964
G7     ;2003;833880.595;101.716;2272882.016;36.688;46514.444;106.372
G7     ;2004;834852.013;101.834;2272856.016;36.731;46693.009;106.781
G7     ;2005;835823.431;101.953;2272827.016;36.775;46871.574;107.189
G7     ;2006;836794.85;102.071;2272761.016;36.818;47050.139;107.597
G7     ;2007;837766.268;102.19;2272756.016;36.861;47228.703;108.006
G7     ;2008;838737.686;102.308;2271250.136;36.928;47407.268;108.414
G7     ;2009;839709.105;102.427;2271343.096;36.97;47585.833;108.822
G7     ;2010;840680.523;102.545;2271472.236;37.01;47764.398;109.231
G7     ;2011;841257.733;102.616;2271462.816;37.036;48050.381;109.885
G7     ;2012;841834.943;102.686;2271477.786;37.061;48336.365;110.539
G7     ;2013;842412.153;102.757;2271616.836;37.084;48622.348;111.193
G7     ;2014;842989.363;102.827;2271691.576;37.108;48908.332;111.847
G7     ;2015;843566.573;102.897;2271629.23;37.135;49194.316;112.501
G7     ;2016;843739.57;102.918;2271668.47;37.142;49471.134;113.134
G7     ;2017;843617.358;102.904;2271596.315;37.138;49678.73;113.608
G7     ;2018;843772.18;102.922;2271599.658;37.144;49863.134;114.03
G7     ;2019;843926.83;102.941;2271588.059;37.151;49938.664;114.203
G7     ;2020;844079.48;102.96;2271588.917;37.158;50018.053;114.384
GAB    ;1992;23749.296;100;25767;92.169;3090.021;100
GAB    ;1993;23743.134;99.974;25767;92.146;3089.219;99.974
GAB    ;1994;23736.972;99.948;25767;92.122;3088.417;99.948
GAB    ;1995;23730.81;99.922;25767;92.098;3087.616;99.922
GAB    ;1996;23724.648;99.896;25767;92.074;3086.814;99.896
GAB    ;1997;23718.486;99.87;25767;92.05;3086.012;99.87
GAB    ;1998;23712.324;99.844;25767;92.026;3085.211;99.844
GAB    ;1999;23706.162;99.818;25767;92.002;3084.409;99.818
GAB    ;2000;23700;99.792;25767;91.978;3083.607;99.792
GAB    ;2001;23694.941;99.771;25767;91.958;3082.949;99.771
GAB    ;2002;23689.882;99.75;25767;91.939;3082.291;99.75
GAB    ;2003;23684.823;99.729;25767;91.919;3081.632;99.729
GAB    ;2004;23679.764;99.707;25767;91.9;3080.974;99.707
GAB    ;2005;23674.705;99.686;25767;91.88;3080.316;99.686
GAB    ;2006;23669.646;99.665;25767;91.86;3079.658;99.665
GAB    ;2007;23664.587;99.643;25767;91.841;3078.999;99.643
GAB    ;2008;23659.528;99.622;25767;91.821;3078.341;99.622
GAB    ;2009;23654.469;99.601;25767;91.801;3077.683;99.601
GAB    ;2010;23649.41;99.579;25767;91.782;3077.025;99.579
GAB    ;2011;23637.528;99.529;25767;91.736;3075.479;99.529
GAB    ;2012;23625.646;99.479;25767;91.69;3073.933;99.479
GAB    ;2013;23613.764;99.429;25767;91.643;3072.387;99.429
GAB    ;2014;23601.882;99.379;25767;91.597;3070.841;99.379
GAB    ;2015;23590;99.329;25767;91.551;3069.295;99.329
GAB    ;2016;23578.12;99.279;25767;91.505;3067.749;99.279
GAB    ;2017;23566.24;99.229;25767;91.459;3066.204;99.229
GAB    ;2018;23554.36;99.179;25767;91.413;3064.658;99.179
GAB    ;2019;23542.48;99.129;25767;91.367;3063.112;99.129
GAB    ;2020;23530.6;99.079;25767;91.321;3061.566;99.079
GBR    ;1992;2813.2;100;24193;11.628;147.159;100
GBR    ;1993;2830.8;100.626;24193;11.701;151.288;102.806
GBR    ;1994;2848.4;101.251;24193;11.774;155.418;105.612
GBR    ;1995;2866;101.877;24193;11.846;159.547;108.418
GBR    ;1996;2883.6;102.502;24193;11.919;163.676;111.224
GBR    ;1997;2901.2;103.128;24193;11.992;167.806;114.03
GBR    ;1998;2918.8;103.754;24193;12.065;171.935;116.837
GBR    ;1999;2936.4;104.379;24193;12.137;176.065;119.643
GBR    ;2000;2954;105.005;24193;12.21;180.194;122.449
GBR    ;2001;2964.5;105.378;24193;12.254;183.893;124.963
GBR    ;2002;2975;105.751;24193;12.297;187.593;127.477
GBR    ;2003;2985.5;106.125;24193;12.34;191.292;129.991
GBR    ;2004;2996;106.498;24193;12.384;194.992;132.504
GBR    ;2005;3006.5;106.871;24193;12.427;198.691;135.018
GBR    ;2006;3017;107.244;24193;12.471;202.391;137.532
GBR    ;2007;3027.5;107.618;24193;12.514;206.09;140.046
GBR    ;2008;3038;107.991;24193;12.557;209.79;142.56
GBR    ;2009;3048.5;108.364;24193;12.601;213.489;145.074
GBR    ;2010;3059;108.737;24193;12.644;217.189;147.588
GBR    ;2011;3078.2;109.42;24193;12.724;220.445;149.801
GBR    ;2012;3097.4;110.102;24193;12.803;223.701;152.014
GBR    ;2013;3116.6;110.785;24193;12.882;226.958;154.226
GBR    ;2014;3135.8;111.467;24193;12.962;230.214;156.439
GBR    ;2015;3155;112.15;24193;13.041;233.47;158.652
GBR    ;2016;3159;112.292;24193;13.057;236.925;161
GBR    ;2017;3164;112.47;24193;13.078;240.464;163.404
GBR    ;2018;3173;112.79;24193;13.115;241.148;163.869
GBR    ;2019;3182;113.11;24193;13.153;248.196;168.659
GBR    ;2020;3190;113.394;24193;13.186;252.01;171.25
GEO    ;1992;2753.96;100;6949;39.631;162.854;100
GEO    ;1993;2754.79;100.03;6949;39.643;167.836;103.059
GEO    ;1994;2755.62;100.06;6949;39.655;172.819;106.118
GEO    ;1995;2756.45;100.09;6949;39.667;177.801;109.178
GEO    ;1996;2757.28;100.121;6949;39.679;182.783;112.237
GEO    ;1997;2758.11;100.151;6949;39.691;187.765;115.296
GEO    ;1998;2758.94;100.181;6949;39.703;192.747;118.355
GEO    ;1999;2759.77;100.211;6949;39.715;197.729;121.414
GEO    ;2000;2760.6;100.241;6949;39.727;202.711;124.474
GEO    ;2001;2766.78;100.466;6949;39.816;203.67;125.063
GEO    ;2002;2772.96;100.69;6949;39.904;204.629;125.651
GEO    ;2003;2779.14;100.914;6949;39.993;205.588;126.24
GEO    ;2004;2785.32;101.139;6949;40.082;206.547;126.829
GEO    ;2005;2791.5;101.363;6949;40.171;207.506;127.418
GEO    ;2006;2797.68;101.588;6949;40.26;208.465;128.007
GEO    ;2007;2803.86;101.812;6949;40.349;209.424;128.596
GEO    ;2008;2810.04;102.036;6949;40.438;210.383;129.185
GEO    ;2009;2816.22;102.261;6949;40.527;211.342;129.774
GEO    ;2010;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2011;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2012;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2013;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2014;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2015;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2016;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2017;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2018;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2019;2822.4;102.485;6949;40.616;212.301;130.362
GEO    ;2020;2822.4;102.485;6949;40.616;212.301;130.362
GHA    ;1992;9709.13;100;22754;42.67;588.339;100
GHA    ;1993;9601.565;98.892;22754;42.197;585.674;99.547
GHA    ;1994;9494;97.784;22754;41.725;583.009;99.094
GHA    ;1995;9386.435;96.676;22754;41.252;580.344;98.641
GHA    ;1996;9278.87;95.569;22754;40.779;577.679;98.188
GHA    ;1997;9171.305;94.461;22754;40.306;575.014;97.735
GHA    ;1998;9063.74;93.353;22754;39.834;572.349;97.282
GHA    ;1999;8956.175;92.245;22754;39.361;569.684;96.829
GHA    ;2000;8848.61;91.137;22754;38.888;567.019;96.376
GHA    ;2001;8758.042;90.204;22754;38.49;554.543;94.256
GHA    ;2002;8667.474;89.271;22754;38.092;542.068;92.135
GHA    ;2003;8576.906;88.339;22754;37.694;529.592;90.015
GHA    ;2004;8486.338;87.406;22754;37.296;517.116;87.894
GHA    ;2005;8395.77;86.473;22754;36.898;504.641;85.774
GHA    ;2006;8305.202;85.54;22754;36.5;492.165;83.653
GHA    ;2007;8214.634;84.607;22754;36.102;479.689;81.533
GHA    ;2008;8124.066;83.675;22754;35.704;467.214;79.412
GHA    ;2009;8033.498;82.742;22754;35.306;454.738;77.292
GHA    ;2010;7942.93;81.809;22754;34.908;442.262;75.171
GHA    ;2011;7930.432;81.68;22754;34.853;434.269;73.813
GHA    ;2012;7917.934;81.551;22754;34.798;426.276;72.454
GHA    ;2013;7905.436;81.423;22754;34.743;418.283;71.096
GHA    ;2014;7892.938;81.294;22754;34.688;410.29;69.737
GHA    ;2015;7880.44;81.165;22754;34.633;402.296;68.378
GHA    ;2016;7922.24;81.596;22754;34.817;417.977;71.044
GHA    ;2017;7964.04;82.026;22754;35.001;433.642;73.706
GHA    ;2018;7971.26;82.101;22754;35.032;434.513;73.854
GHA    ;2019;7978.48;82.175;22754;35.064;435.545;74.03
GHA    ;2020;7985.71;82.249;22753.3;35.097;436.419;74.178
GIN    ;1992;7206.6;100;24572;29.329;551.493;100
GIN    ;1993;7171.9;99.518;24572;29.187;548.824;99.516
GIN    ;1994;7137.2;99.037;24572;29.046;546.154;99.032
GIN    ;1995;7102.5;98.555;24572;28.905;543.485;98.548
GIN    ;1996;7067.8;98.074;24572;28.764;540.816;98.064
GIN    ;1997;7033.1;97.592;24572;28.622;538.146;97.58
GIN    ;1998;6998.4;97.111;24572;28.481;535.477;97.096
GIN    ;1999;6963.7;96.629;24572;28.34;532.807;96.612
GIN    ;2000;6929;96.148;24572;28.199;530.138;96.128
GIN    ;2001;6893;95.648;24572;28.052;527.37;95.626
GIN    ;2002;6857;95.149;24572;27.906;524.603;95.124
GIN    ;2003;6821;94.649;24572;27.759;521.835;94.622
GIN    ;2004;6785;94.15;24572;27.613;519.068;94.12
GIN    ;2005;6749;93.65;24572;27.466;516.3;93.619
GIN    ;2006;6713;93.151;24572;27.32;513.533;93.117
GIN    ;2007;6677;92.651;24572;27.173;510.765;92.615
GIN    ;2008;6641;92.152;24572;27.027;507.998;92.113
GIN    ;2009;6605;91.652;24572;26.88;505.23;91.611
GIN    ;2010;6569;91.153;24572;26.734;502.463;91.109
GIN    ;2011;6533;90.653;24572;26.587;499.684;90.606
GIN    ;2012;6497;90.153;24572;26.441;496.904;90.102
GIN    ;2013;6461;89.654;24572;26.294;494.125;89.598
GIN    ;2014;6425;89.154;24572;26.148;491.346;89.094
GIN    ;2015;6389;88.655;24572;26.001;488.567;88.59
GIN    ;2016;6349;88.1;24572;25.838;485.508;88.035
GIN    ;2017;6309;87.545;24572;25.676;482.449;87.481
GIN    ;2018;6269;86.99;24572;25.513;479.328;86.914
GIN    ;2019;6229;86.435;24572;25.35;476.269;86.36
GIN    ;2020;6189;85.88;24572;25.187;473.211;85.805
GLP    ;1992;74.4;100;169;44.024;14.85;100
GLP    ;1993;74.31;99.879;169;43.97;14.831;99.877
GLP    ;1994;74.22;99.758;169;43.917;14.813;99.755
GLP    ;1995;74.13;99.637;169;43.864;14.795;99.632
GLP    ;1996;74.04;99.516;169;43.811;14.777;99.51
GLP    ;1997;73.95;99.395;169;43.757;14.759;99.388
GLP    ;1998;73.86;99.274;169;43.704;14.741;99.265
GLP    ;1999;73.77;99.153;169;43.651;14.722;99.143
GLP    ;2000;73.68;99.032;169;43.598;14.704;99.02
GLP    ;2001;73.608;98.935;169;43.555;14.69;98.923
GLP    ;2002;73.536;98.839;169;43.512;14.675;98.825
GLP    ;2003;73.464;98.742;169;43.47;14.661;98.727
GLP    ;2004;73.392;98.645;169;43.427;14.646;98.629
GLP    ;2005;73.32;98.548;169;43.385;14.631;98.531
GLP    ;2006;73.248;98.452;169;43.342;14.617;98.433
GLP    ;2007;73.176;98.355;169;43.299;14.602;98.335
GLP    ;2008;73.104;98.258;169;43.257;14.588;98.237
GLP    ;2009;73.032;98.161;169;43.214;14.573;98.139
GLP    ;2010;72.96;98.065;169;43.172;14.559;98.041
GLP    ;2011;71.684;96.349;162;44.249;14.48;97.512
GLP    ;2012;71.818;96.53;162;44.332;14.507;97.694
GLP    ;2013;71.952;96.71;162;44.415;14.534;97.877
GLP    ;2014;72.086;96.89;162;44.498;14.561;98.059
GLP    ;2015;72.22;97.07;162;44.58;14.588;98.241
GLP    ;2016;72.16;96.989;162;44.543;14.576;98.16
GLP    ;2017;72.1;96.908;162;44.506;14.564;98.077
GLP    ;2018;72.04;96.828;162;44.469;14.552;97.997
GLP    ;2019;71.98;96.747;162;44.432;14.54;97.915
GLP    ;2020;71.92;96.667;162;44.395;14.528;97.833
GMB    ;1992;403.194;100;1012;39.841;10.12;100
GMB    ;1993;397.461;98.578;1012;39.275;9.976;98.578
GMB    ;1994;391.728;97.156;1012;38.708;9.832;97.156
GMB    ;1995;385.995;95.734;1012;38.142;9.688;95.734
GMB    ;1996;380.262;94.312;1012;37.575;9.545;94.312
GMB    ;1997;374.529;92.891;1012;37.009;9.401;92.89
GMB    ;1998;368.796;91.469;1012;36.442;9.257;91.469
GMB    ;1999;363.063;90.047;1012;35.876;9.113;90.047
GMB    ;2000;357.33;88.625;1012;35.309;8.969;88.625
GMB    ;2001;351.597;87.203;1012;34.743;8.825;87.203
GMB    ;2002;345.864;85.781;1012;34.176;8.681;85.781
GMB    ;2003;340.131;84.359;1012;33.61;8.537;84.359
GMB    ;2004;334.398;82.937;1012;33.043;8.393;82.937
GMB    ;2005;328.665;81.515;1012;32.477;8.249;81.515
GMB    ;2006;322.932;80.093;1012;31.91;8.106;80.093
GMB    ;2007;317.199;78.672;1012;31.344;7.962;78.671
GMB    ;2008;311.466;77.25;1012;30.777;7.818;77.249
GMB    ;2009;305.733;75.828;1012;30.211;7.674;75.828
GMB    ;2010;300;74.406;1012;29.644;7.53;74.406
GMB    ;2011;294.268;72.984;1012;29.078;7.386;72.984
GMB    ;2012;288.536;71.563;1012;28.511;7.242;71.563
GMB    ;2013;282.804;70.141;1012;27.945;7.098;70.141
GMB    ;2014;277.072;68.719;1012;27.379;6.955;68.719
GMB    ;2015;271.34;67.298;1012;26.812;6.811;67.297
GMB    ;2016;265.6;65.874;1012;26.245;6.667;65.874
GMB    ;2017;259.87;64.453;1012;25.679;6.523;64.452
GMB    ;2018;254.14;63.032;1012;25.113;6.379;63.031
GMB    ;2019;248.4;61.608;1012;24.545;6.235;61.607
GMB    ;2020;242.67;60.187;1012;23.979;6.091;60.187
GNB    ;1992;2216.44;100;2812;78.821;106.389;100
GNB    ;1993;2207.995;99.619;2812;78.52;105.984;99.619
GNB    ;1994;2199.55;99.238;2812;78.22;105.578;99.238
GNB    ;1995;2191.105;98.857;2812;77.92;105.173;98.857
GNB    ;1996;2182.66;98.476;2812;77.619;104.768;98.476
GNB    ;1997;2174.215;98.095;2812;77.319;104.362;98.095
GNB    ;1998;2165.77;97.714;2812;77.019;103.957;97.714
GNB    ;1999;2157.325;97.333;2812;76.719;103.552;97.333
GNB    ;2000;2148.88;96.952;2812;76.418;103.146;96.952
GNB    ;2001;2140.435;96.571;2812;76.118;102.741;96.571
GNB    ;2002;2131.99;96.19;2812;75.818;102.335;96.19
GNB    ;2003;2123.545;95.809;2812;75.517;101.93;95.809
GNB    ;2004;2115.1;95.428;2812;75.217;101.525;95.428
GNB    ;2005;2106.655;95.047;2812;74.917;101.119;95.047
GNB    ;2006;2098.21;94.666;2812;74.616;100.714;94.666
GNB    ;2007;2089.765;94.285;2812;74.316;100.309;94.285
GNB    ;2008;2081.32;93.904;2812;74.016;99.903;93.904
GNB    ;2009;2072.875;93.523;2812;73.715;99.498;93.523
GNB    ;2010;2064.43;93.142;2812;73.415;99.093;93.142
GNB    ;2011;2055.986;92.761;2812;73.115;98.687;92.761
GNB    ;2012;2047.542;92.38;2812;72.814;98.282;92.38
GNB    ;2013;2039.098;91.999;2812;72.514;97.877;91.999
GNB    ;2014;2030.654;91.618;2812;72.214;97.471;91.618
GNB    ;2015;2022.21;91.237;2812;71.914;97.066;91.237
GNB    ;2016;2013.77;90.856;2812;71.613;96.661;90.856
GNB    ;2017;2005.33;90.475;2812;71.313;96.256;90.475
GNB    ;2018;1996.89;90.094;2812;71.013;95.851;90.094
GNB    ;2019;1988.45;89.714;2812;70.713;95.446;89.714
GNB    ;2020;1980.01;89.333;2812;70.413;95.04;89.333
GNQ    ;1992;2682.436;100;2805;95.631;335.358;100
GNQ    ;1993;2674.079;99.688;2805;95.333;334.313;99.688
GNQ    ;1994;2665.722;99.377;2805;95.035;333.269;99.377
GNQ    ;1995;2657.365;99.065;2805;94.737;332.224;99.065
GNQ    ;1996;2649.008;98.754;2805;94.439;331.179;98.754
GNQ    ;1997;2640.651;98.442;2805;94.141;330.134;98.442
GNQ    ;1998;2632.294;98.131;2805;93.843;329.089;98.131
GNQ    ;1999;2623.937;97.819;2805;93.545;328.045;97.819
GNQ    ;2000;2615.58;97.508;2805;93.247;327;97.508
GNQ    ;2001;2607.223;97.196;2805;92.949;325.955;97.196
GNQ    ;2002;2598.866;96.885;2805;92.651;324.91;96.885
GNQ    ;2003;2590.509;96.573;2805;92.353;323.865;96.573
GNQ    ;2004;2582.152;96.261;2805;92.055;322.821;96.261
GNQ    ;2005;2573.795;95.95;2805;91.757;321.776;95.95
GNQ    ;2006;2565.438;95.638;2805;91.459;320.731;95.638
GNQ    ;2007;2557.081;95.327;2805;91.162;319.686;95.327
GNQ    ;2008;2548.724;95.015;2805;90.864;318.642;95.015
GNQ    ;2009;2540.367;94.704;2805;90.566;317.597;94.704
GNQ    ;2010;2532.01;94.392;2805;90.268;316.552;94.392
GNQ    ;2011;2523.652;94.081;2805;89.97;315.507;94.081
GNQ    ;2012;2515.294;93.769;2805;89.672;314.462;93.769
GNQ    ;2013;2506.936;93.457;2805;89.374;313.417;93.457
GNQ    ;2014;2498.578;93.146;2805;89.076;312.372;93.146
GNQ    ;2015;2490.22;92.834;2805;88.778;311.327;92.834
GNQ    ;2016;2481.86;92.523;2805;88.48;310.282;92.523
GNQ    ;2017;2473.5;92.211;2805;88.182;309.237;92.211
GNQ    ;2018;2465.14;91.899;2805;87.884;308.192;91.899
GNQ    ;2019;2456.78;91.588;2805;87.586;307.147;91.588
GNQ    ;2020;2448.42;91.276;2805;87.288;306.101;91.276
GRC    ;1992;3358.887;100;12890;26.058;72.329;100
GRC    ;1993;3389.055;100.898;12890;26.292;72.968;100.883
GRC    ;1994;3419.222;101.796;12890;26.526;73.607;101.767
GRC    ;1995;3449.39;102.694;12890;26.76;74.246;102.651
GRC    ;1996;3479.558;103.593;12890;26.994;74.885;103.534
GRC    ;1997;3509.726;104.491;12890;27.228;75.524;104.417
GRC    ;1998;3539.894;105.389;12890;27.462;76.163;105.301
GRC    ;1999;3570.062;106.287;12890;27.696;76.802;106.184
GRC    ;2000;3600.23;107.185;12890;27.93;77.441;107.068
GRC    ;2001;3630.387;108.083;12890;28.164;78.121;108.008
GRC    ;2002;3660.544;108.981;12890;28.398;78.801;108.948
GRC    ;2003;3690.702;109.879;12890;28.632;79.481;109.888
GRC    ;2004;3720.859;110.777;12890;28.866;80.16;110.828
GRC    ;2005;3751.016;111.674;12890;29.1;80.84;111.768
GRC    ;2006;3781.174;112.572;12890;29.334;81.52;112.708
GRC    ;2007;3811.331;113.47;12890;29.568;82.2;113.648
GRC    ;2008;3841.488;114.368;12890;29.802;82.88;114.588
GRC    ;2009;3871.646;115.266;12890;30.036;83.56;115.528
GRC    ;2010;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2011;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2012;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2013;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2014;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2015;3901.803;116.164;12890;30.27;84.24;116.468
GRC    ;2016;3901.8;116.163;12890;30.27;84.24;116.468
GRC    ;2017;3901.8;116.163;12890;30.27;84.24;116.468
GRC    ;2018;3901.8;116.163;12890;30.27;84.24;116.468
GRC    ;2019;3901.8;116.163;12890;30.27;84.24;116.468
GRC    ;2020;3901.8;116.163;12890;30.27;84.24;116.468
GRD    ;1992;17.7;100;34;52.059;1.154;100
GRD    ;1993;17.7;100;34;52.059;1.154;100
GRD    ;1994;17.7;100;34;52.059;1.154;100
GRD    ;1995;17.7;100;34;52.059;1.154;100
GRD    ;1996;17.7;100;34;52.059;1.154;100
GRD    ;1997;17.7;100;34;52.059;1.154;100
GRD    ;1998;17.7;100;34;52.059;1.154;100
GRD    ;1999;17.7;100;34;52.059;1.154;100
GRD    ;2000;17.7;100;34;52.059;1.154;100
GRD    ;2001;17.7;100;34;52.059;1.154;100
GRD    ;2002;17.7;100;34;52.059;1.154;100
GRD    ;2003;17.7;100;34;52.059;1.154;100
GRD    ;2004;17.7;100;34;52.059;1.154;100
GRD    ;2005;17.7;100;34;52.059;1.154;100
GRD    ;2006;17.7;100;34;52.059;1.154;100
GRD    ;2007;17.7;100;34;52.059;1.154;100
GRD    ;2008;17.7;100;34;52.059;1.154;100
GRD    ;2009;17.7;100;34;52.059;1.154;100
GRD    ;2010;17.7;100;34;52.059;1.154;100
GRD    ;2011;17.7;100;34;52.059;1.154;100
GRD    ;2012;17.7;100;34;52.059;1.154;100
GRD    ;2013;17.7;100;34;52.059;1.154;100
GRD    ;2014;17.7;100;34;52.059;1.154;100
GRD    ;2015;17.7;100;34;52.059;1.154;100
GRD    ;2016;17.7;100;34;52.059;1.154;100
GRD    ;2017;17.7;100;34;52.059;1.154;100
GRD    ;2018;17.7;100;34;52.059;1.154;100
GRD    ;2019;17.7;100;34;52.059;1.154;100
GRD    ;2020;17.7;100;34;52.059;1.154;100
GRL    ;1992;0.22;100;34170;0.001;;
GRL    ;1993;0.22;100;34170;0.001;;
GRL    ;1994;0.22;100;34170;0.001;;
GRL    ;1995;0.22;100;34170;0.001;;
GRL    ;1996;0.22;100;34170;0.001;;
GRL    ;1997;0.22;100;41045;0.001;;
GRL    ;1998;0.22;100;41045;0.001;;
GRL    ;1999;0.22;100;41045;0.001;;
GRL    ;2000;0.22;100;41045;0.001;;
GRL    ;2001;0.22;100;41045;0.001;;
GRL    ;2002;0.22;100;41045;0.001;;
GRL    ;2003;0.22;100;41045;0.001;;
GRL    ;2004;0.22;100;41045;0.001;;
GRL    ;2005;0.22;100;41045;0.001;;
GRL    ;2006;0.22;100;41045;0.001;;
GRL    ;2007;0.22;100;41045;0.001;;
GRL    ;2008;0.22;100;41045;0.001;;
GRL    ;2009;0.22;100;41045;0.001;;
GRL    ;2010;0.22;100;41045;0.001;;
GRL    ;2011;0.22;100;41045;0.001;;
GRL    ;2012;0.22;100;41045;0.001;;
GRL    ;2013;0.22;100;41045;0.001;;
GRL    ;2014;0.22;100;41045;0.001;;
GRL    ;2015;0.22;100;41045;0.001;;
GRL    ;2016;0.22;100;41045;0.001;;
GRL    ;2017;0.22;100;41045;0.001;;
GRL    ;2018;0.22;100;41045;0.001;;
GRL    ;2019;0.22;100;41045;0.001;;
GRL    ;2020;0.22;100;41045;0.001;;
GTM    ;1992;4666.8;100;10716;43.55;358.784;100
GTM    ;1993;4609.6;98.774;10716;43.016;354.386;98.774
GTM    ;1994;4552.4;97.549;10716;42.482;349.988;97.549
